PaperID,NSF_Award_Number,Type,Diff_ZScore,AwardNumber,DOI,DocType,Year,Date,JournalID,ConferenceSeriesID,Citation_Count,C10,Reference_Count,C5,Team_Size,Institution_Count,Disruption,Atyp_10pct_Z,Atyp_Pairs,Atyp_Median_Z,SB_B,SB_T,Patent_Count,Newsfeed_Count,Tweet_Count,NCT_Count,NIH_Count,NSF_Count,WSB_mu,WSB_sigma,WSB_Cinf,JournalTitle,PaperTitle,BookTitle,Publisher,Volume,Issue,FirstPage,LastPage,OriginalVenue,FamilyID,RetractionType
3009446727,NSF-1069333,Crossref,NA,1069333,10.1016/J.JENVMAN.2020.110205,Journal,2020,5/1/20,44455300,NA,9,NA,28,NA,7,3,0.001268714,-15.13851572,301,12.43841974,0,0,0,0,0,0,0,1,NA,NA,NA,Journal of Environmental Management,Using cost-benefit analysis to understand adoption of winter cover cropping in California's specialty crop systems,,Elsevier,261,NA,110205,,Journal of Environmental Management,NA,
3009769281,NSF-1633756,First,NA,1633756,10.3390/W12030673,Journal,2020,3/1/20,134216166,NA,8,NA,50,NA,5,NA,0,-6.654562164,415,70.63636364,0,0,0,0,7,0,0,1,NA,NA,NA,Water,Potential for Managed Aquifer Recharge to Enhance Fish Habitat in a Regulated River,,Multidisciplinary Digital Publishing Institute,12,3,1,21,Water,NA,
3010212622,NSF-1633831,First,NA,1633831,10.1038/S41598-020-60270-5,Journal,2020,3/3/20,196734849,NA,8,NA,72,NA,3,3,-5.01E-05,-21.89881278,478,99.70941026,0,0,0,0,0,0,0,3,NA,NA,NA,Scientific Reports,Multivariate climate departures have outpaced univariate changes across global lands.,,Nature Publishing Group,10,1,3891,3891,Scientific Reports,NA,
3010291669,NSF-1144901,Crossref,NA,1144901,10.1063/1.5140990,Journal,2020,3/5/20,173107507,NA,2,NA,25,NA,3,1,0.00026713,-13.91270654,111,63.9970483,0,0,0,0,0,0,0,3,NA,NA,NA,Biomicrofluidics,Cell patterning by surface tension pinning in microfluidic channels,,AIP Publishing LLCAIP Publishing,14,2,024102,024102,Biomicrofluidics,NA,
3010338076,NSF-1829071,Crossref,NA,1829071,10.1093/NARGAB/LQAA015,,2020,6/1/20,NA,NA,14,NA,50,NA,6,2,-3.52E-05,NA,NA,NA,NA,NA,0,0,0,0,0,3,NA,NA,NA,NA,Mutation effect estimation on protein–protein interactions using deep contextualized representation learning,,Oxford Academic,2,2,,,NAR Genomics and Bioinformatics,3010338076,
3010476031,NSF-1449815,First,NA,1449815,10.1002/DYS.1654,Journal,2020,3/8/20,148607363,NA,6,NA,45,NA,7,4,-0.002363135,0.810980162,657,22.81913029,0,0,0,0,0,0,0,1,NA,NA,NA,Dyslexia,"A computer-based Pinyin intervention for disadvantaged children in China: Effects on Pinyin skills, phonological awareness, and character reading.",,Dyslexia,26,4,377,393,Dyslexia,NA,
3010819021,NSF-1922758,First,NA,1922758,10.1093/JME/TJAA047,Journal,2020,9/7/20,80921037,NA,2,NA,65,NA,8,3,-3.62E-05,-6.629278683,642,36.75350333,0,0,0,2,8,0,0,1,NA,NA,NA,Journal of Medical Entomology,"Spatial, Temporal, and Genetic Invasion Dynamics of Aedes albopictus (Diptera: Culicidae) in Illinois.",,Entomological Society of America,57,5,1488,1500,Journal of Medical Entomology,NA,
3010925935,NSF-1633740,First,NA,1633740,10.1525/ELEMENTA.407,,2020,1/1/20,NA,NA,4,NA,88,NA,9,4,0,NA,NA,NA,NA,NA,0,0,5,0,0,4,NA,NA,NA,NA,"Developing leaders to tackle wicked problems at the nexus of food, energy, and water systems",,University of California Press,8,1,,,Elementa: Science of the Anthropocene,NA,
3010925935,NSF-1735235,First,NA,1735235,10.1525/ELEMENTA.407,,2020,1/1/20,NA,NA,4,NA,88,NA,9,4,0,NA,NA,NA,NA,NA,0,0,5,0,0,4,NA,NA,NA,NA,"Developing leaders to tackle wicked problems at the nexus of food, energy, and water systems",,University of California Press,8,1,,,Elementa: Science of the Anthropocene,NA,
3010925935,NSF-1633098,First,NA,1633098,10.1525/ELEMENTA.407,,2020,1/1/20,NA,NA,4,NA,88,NA,9,4,0,NA,NA,NA,NA,NA,0,0,5,0,0,4,NA,NA,NA,NA,"Developing leaders to tackle wicked problems at the nexus of food, energy, and water systems",,University of California Press,8,1,,,Elementa: Science of the Anthropocene,NA,
3010925935,NSF-1633831,First,NA,1633831,10.1525/ELEMENTA.407,,2020,1/1/20,NA,NA,4,NA,88,NA,9,4,0,NA,NA,NA,NA,NA,0,0,5,0,0,4,NA,NA,NA,NA,"Developing leaders to tackle wicked problems at the nexus of food, energy, and water systems",,University of California Press,8,1,,,Elementa: Science of the Anthropocene,NA,
3011001266,NSF-1633213,First,NA,1633213,10.1016/J.CBPB.2020.110433,Journal,2020,3/20/20,102889028,NA,2,NA,35,NA,3,1,-6.07E-05,-8.322322885,410,66.80690186,0,0,0,0,0,0,2,1,NA,NA,NA,Comparative Biochemistry and Physiology B,"Characterization of a monoacylglycerol lipase in the medicinal leech, Hirudo verbana.",,Pergamon,NA,NA,110433,110433,Comparative Biochemistry and Physiology B,NA,
3011035661,NSF-1450032,First,NA,1450032,10.1016/J.MITO.2020.03.007,Journal,2020,5/1/20,140584875,NA,12,NA,151,NA,2,1,-0.000522739,6.139353916,1800,122.9063719,0,0,0,0,0,0,0,2,NA,NA,NA,Mitochondrion,Interchangeable parts: The evolutionarily dynamic tRNA population in plant mitochondria.,,Elsevier,52,NA,144,156,Mitochondrion,NA,
3011116367,NSF-1633831,First,NA,1633831,10.1002/EDN3.80,,2020,3/9/20,NA,NA,8,NA,36,NA,8,3,-3.86E-05,NA,NA,NA,NA,NA,0,0,6,0,0,1,NA,NA,NA,NA,"Parallel, targeted analysis of environmental samples via high-throughput quantitative PCR",,"John Wiley & Sons, Ltd",2,4,544,553,Environmental DNA. doi: 10.1002/edn3.80.,NA,
3011253330,NSF-1735040,First,NA,1735040,10.1029/2019GL086710,Journal,2020,4/16/20,36624081,NA,2,NA,35,NA,6,3,-0.000321285,8.583661011,198,220.0326358,0,0,0,0,0,0,0,3,NA,NA,NA,Geophysical Research Letters,Channel Network Control on Seasonal Lake Area Dynamics in Arctic Deltas,,"John Wiley & Sons, Ltd",47,7,86710,,Geophysical Research Letters,NA,
3011329261,NSF-1450032,Crossref,NA,1450032,10.1261/RNA.073502.119,Journal,2020,3/13/20,187657468,NA,11,NA,97,NA,5,1,-4.01E-05,-11.73015679,1295,111.8999612,0,0,0,0,0,0,2,1,NA,NA,NA,RNA,YTHDF2 destabilizes m6A-modified neural-specific RNAs to restrain differentiation in induced pluripotent stem cells.,,RNA,26,6,739,755,RNA,NA,
3011353988,NSF-1633587,First,NA,1633587,10.1557/ADV.2020.171,Journal,2020,2/1/20,2764592206,NA,2,NA,43,NA,5,1,-5.10E-05,-21.63712749,442,15.9606959,0,0,0,0,0,0,0,3,NA,NA,NA,MRS Advances,"Merging Materials and Data Science: Opportunities, Challenges, and Education in Materials Informatics",,Springer International Publishing,5,7,329,346,MRS Advances,NA,
3011586702,NSF-1735225,First,NA,1735225,10.1007/S11145-020-10035-3,Journal,2020,10/1/20,94640471,NA,1,NA,37,NA,4,2,6.78380028491961e-05,7.940907941,218,124.7411058,0,0,0,0,0,0,0,1,NA,NA,NA,Reading and Writing,The print exposure of teacher candidates in relation to their achievement and self-ratings of early reading experiences,,Springer Netherlands,33,8,2097,2119,Reading and Writing,NA,
3011590361,NSF-1735234,First,NA,1735234,10.1145/3313831.3376442,Conference,2020,4/21/20,NA,1163450153,27,NA,24,NA,5,2,-0.008319468,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,Wrex: A Unified Programming-by-Example Interaction for Synthesizing Readable Code for Data Scientists,CHI,ACM,NA,NA,1,12,human factors in computing systems,NA,
3011705488,NSF-1633516,First,NA,1633516,10.1016/J.NEURON.2020.02.004,Journal,2020,5/6/20,45757444,NA,19,NA,51,NA,7,1,-0.000392362,16.98810877,252,310.023085,0,0,0,2,2,0,3,3,NA,NA,NA,Neuron,Context-Dependent Sensory Processing across Primary and Secondary Somatosensory Cortex.,,Neuron,106,3,,,Neuron,NA,
3011706169,NSF-1633516,First,NA,1633516,10.1007/S10162-020-00748-1,Journal,2020,3/12/20,21788410,NA,1,NA,31,NA,11,4,-0.000282008,-4.311550171,124,12.75258573,NA,NA,0,0,0,0,1,1,NA,NA,NA,Jaro-journal of The Association for Research in Otolaryngology,Anatomy of the Human Osseous Spiral Lamina and Cochlear Partition Bridge: Relevance for Cochlear Partition Motion,,Springer US,21,2,171,182,Jaro-journal of The Association for Research in Otolaryngology,NA,
3011875747,NSF-1633516,First,NA,1633516,10.1016/J.ISCI.2020.100974,Journal,2020,4/24/20,2898358376,NA,2,NA,58,NA,8,3,0,-0.473008894,537,59.5060241,0,0,0,0,3,0,2,1,NA,NA,NA,iScience,Voltage Imaging of Cardiac Cells and Tissue Using the Genetically Encoded Voltage Sensor Archon1.,,Elsevier,23,4,100974,100974,iScience,NA,
3011895731,NSF-1545399,First,NA,1545399,10.1021/ACSBIOMATERIALS.9B01640,Journal,2020,3/13/20,2764739176,NA,3,NA,63,NA,10,4,-3.75E-05,-26.69835457,1333,9.666666667,0,0,0,0,0,0,0,3,NA,NA,NA,ACS Biomaterials Science & Engineering,Heavy Metal Exposure Leads to Rapid Changes in Cellular Biophysical Properties,,American Chemical Society,6,4,1965,1976,ACS Biomaterials Science & Engineering,NA,
3011955160,NSF-1735359,First,NA,1735359,10.1073/PNAS.1919049117,Journal,2020,3/16/20,125754415,NA,18,NA,70,NA,19,14,-0.001316331,-12.65595609,511,46.9296736,0,0,0,2,62,0,0,3,NA,NA,NA,Proceedings of the National Academy of Sciences of the United States of America,A regional nuclear conflict would compromise global food security.,,National Academy of Sciences,117,13,7071,7081,Proceedings of the National Academy of Sciences of the United States of America,NA,
3011968247,NSF-1735225,First,NA,1735225,10.1038/S42003-020-0885-5,,2020,4/20/20,NA,NA,4,NA,77,NA,12,7,-4.41E-05,NA,NA,NA,NA,NA,0,0,3,0,0,1,NA,NA,NA,NA,"Multi-level evidence of an allelic hierarchy of USH2A variants in hearing, auditory processing and speech/language outcomes.",,Springer Science and Business Media LLC,3,1,180,180,Communications Biology,NA,
3012029739,NSF-1735235,First,NA,1735235,10.3390/W12030778,Journal,2020,3/11/20,134216166,NA,6,NA,21,NA,2,NA,0.008948546,36.37732591,22,78.4107032,0,0,0,0,0,0,0,1,NA,NA,NA,Water,Water Management for Sustainable Food Production,,Multidisciplinary Digital Publishing Institute,12,3,778,,Water,NA,
3012105455,NSF-1449785,First,NA,1449785,10.1016/J.JCIS.2020.03.056,Journal,2020,7/1/20,204609040,NA,3,NA,27,NA,12,3,8.28603388987861e-06,-23.42880264,193,91.26731244,0,0,0,0,2,0,1,1,NA,NA,NA,Journal of Colloid and Interface Science,Alternating magnetic field mediated release of fluorophores from magnetic nanoparticles by hysteretic heating,,Academic Press,571,NA,348,355,Journal of Colloid and Interface Science,NA,
3012205470,NSF-1840230,First,NA,1840230,10.1016/J.OHX.2020.E00106,Journal,2020,4/1/20,2898162711,NA,0,NA,12,NA,4,1,NA,-0.327954872,47,69.08104349,NA,NA,0,0,19,0,0,1,NA,NA,NA,HardwareX,"LunAero: Automated """"Smart"""" Hardware for Recording Video of Nocturnal Migration",,Elsevier,7,NA,,,HardwareX,NA,
3012228238,NSF-1828010,First,NA,1828010,10.1109/TTS.2020.2975806,,2020,2/24/20,NA,NA,1,NA,24,NA,3,2,-2.84E-05,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,"Managing Technological Vulnerability of Urban Dwellers: Analysis, Trends, and Solutions",,Institute of Electrical and Electronics Engineers (IEEE),1,1,48,59,IEEE Transactions on Technology and Society,NA,
3012260375,NSF-1633831,First,NA,1633831,10.1643/CI-19-256,Journal,2020,3/18/20,91354186,NA,5,NA,42,NA,6,1,-1.81E-05,5.284277438,471,87.18012585,0,0,0,0,0,0,0,1,NA,NA,NA,Copeia,"Trends in River Discharge and Water Temperature Cue Spawning Movements of Blue Sucker, Cycleptus elongatus, in an Impounded Great Plains River",,The American Society of Ichthyologists and Herpetologists,108,1,151,162,Copeia,NA,
3012300573,NSF-1545433,First,NA,1545433,10.3389/FVETS.2020.00141,Journal,2020,3/13/20,2594976040,NA,12,NA,55,NA,18,9,-0.000572615,-0.500715217,358,38.04677941,0,0,0,0,0,0,0,1,NA,NA,NA,Frontiers in Veterinary Science,Molecular Characterization of Haemaphysalis Species and a Molecular Genetic Key for the Identification of Haemaphysalis of North America.,,Front Vet Sci,7,NA,141,141,Frontiers in Veterinary Science,NA,
3012307849,NSF-1828149,First,NA,1828149,10.1105/TPC.20.00080,Journal,2020,3/17/20,48849333,NA,16,NA,105,NA,10,3,-5.88E-05,-1.102062099,881,160.565131,0,0,0,0,12,0,0,3,NA,NA,NA,The Plant Cell,Meta Gene Regulatory Networks in Maize Highlight Functionally Relevant Regulatory Interactions.,,American Society of Plant Biologists,32,5,1377,1396,The Plant Cell,NA,
3012312179,NSF-1425989,First,NA,1425989,10.1029/2019JC015877,Journal,2020,3/1/20,207178839,NA,7,NA,65,NA,6,2,-6.85E-05,-9.91348542,197,235.0243233,0,0,0,0,0,0,0,1,NA,NA,NA,Journal of Geophysical Research,Water Mass and Biogeochemical Variability in the Kerguelen Sector of the Southern Ocean: A Machine Learning Approach for a Mixing Hot Spot,,"John Wiley & Sons, Ltd",125,3,15877,,Journal of Geophysical Research,NA,
3012594994,NSF-1633213,First,NA,1633213,10.3390/CANCERS12030756,Journal,2020,3/23/20,168415115,NA,10,NA,104,NA,10,1,-2.55E-05,-14.40377481,1849,42.02747947,0,0,0,0,0,0,2,2,NA,NA,NA,Cancers,Analysis of Dual Class I Histone Deacetylase and Lysine Demethylase Inhibitor Domatinostat (4SC-202) on Growth and Cellular and Genomic Landscape of Atypical Teratoid/Rhabdoid,,Multidisciplinary Digital Publishing Institute,12,3,756,,Cancers,NA,
3012733529,NSF-1144646,First,NA,1144646,10.1007/S11357-020-00178-0,,2020,3/23/20,NA,NA,2,NA,48,NA,9,2,-0.000143616,NA,NA,NA,NA,NA,0,0,0,0,1,1,NA,NA,NA,NA,A novel tissue culture model for evaluating the effect of aging on stem cell fate in adult microvascular networks.,,Geroscience,42,2,515,526,GeroScience,NA,
3012939175,NSF-1806874,First,NA,1806874,10.1145/3366423.3380269,Conference,2020,4/20/20,NA,1135342153,1,NA,47,NA,6,3,-1.74E-05,NA,NA,NA,NA,NA,0,0,0,0,1,2,NA,NA,NA,NA,Efficient Algorithms towards Network Intervention,WWW,"Association for Computing Machinery, Inc",2020,NA,2021,2031,the web conference,3012939175,
3013072719,NSF-1545433,First,NA,1545433,10.3390/MICROORGANISMS8040475,,2020,3/27/20,NA,NA,4,NA,48,NA,6,1,-0.000118448,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,Effect of Supplemental Protease on Growth Performance and Excreta Microbiome of Broiler Chicks.,,Microorganisms,8,4,475,,Microorganisms,NA,
3013182397,NSF-1735095,First,NA,1735095,10.1073/PNAS.1915006117,Journal,2020,4/14/20,125754415,NA,45,NA,29,NA,112,36,0.000260673,-17.07723409,80,5.402882428,0,0,0,0,97,0,6,7,NA,NA,NA,Proceedings of the National Academy of Sciences of the United States of America,Measuring the predictability of life outcomes with a scientific mass collaboration.,,National Academy of Sciences,117,15,8398,8403,Proceedings of the National Academy of Sciences of the United States of America,NA,
3013352368,NSF-1922591,First,NA,1922591,10.1364/OE.389426,Journal,2020,4/13/20,178776955,NA,5,NA,32,NA,4,1,-0.002523978,-2.54759648,51,222.6917266,0,0,0,0,0,0,0,5,NA,NA,NA,Optics Express,Off-axis conics as base surfaces for freeform optics enable null testability,,Optical Society of America,28,8,10859,10872,Optics Express,NA,
3013361421,NSF-1144399,Crossref,NA,1144399,10.1121/10.0000943,Journal,2020,3/25/20,11296630,NA,0,NA,0,NA,3,2,NA,NA,NA,NA,NA,NA,0,0,11,0,0,4,NA,NA,NA,Journal of the Acoustical Society of America,Overlearning of non-native speech sounds does not result in superior consolidation after a period of sleep,,Acoustical Society of America ASA,147,3,,,Journal of the Acoustical Society of America,NA,
3013361421,NSF-1735225,First,NA,1735225,10.1121/10.0000943,Journal,2020,3/25/20,11296630,NA,0,NA,0,NA,3,2,NA,NA,NA,NA,NA,NA,0,0,11,0,0,4,NA,NA,NA,Journal of the Acoustical Society of America,Overlearning of non-native speech sounds does not result in superior consolidation after a period of sleep,,Acoustical Society of America ASA,147,3,,,Journal of the Acoustical Society of America,NA,
3013604694,NSF-1633516,First,NA,1633516,10.1126/SCIADV.ABB7508,Repository,2020,3/26/20,2596517720,NA,8,NA,44,NA,4,1,-0.000865239,NA,NA,NA,NA,NA,0,1,2,0,0,1,NA,NA,NA,arXiv: Optics,Single-Shot 3D Widefield Fluorescence Imaging with a Computational Miniature Mesoscope,,,NA,NA,,,arXiv: Optics,NA,
3013617125,NSF-1449617,First,NA,1449617,10.1007/S10646-020-02175-7,Journal,2020,3/30/20,71291874,NA,6,NA,64,NA,5,3,-0.000985869,-2.474717337,362,69.28141995,0,0,0,0,4,0,0,1,NA,NA,NA,Ecotoxicology,"Mercury exposure in songbird communities along an elevational gradient on Whiteface Mountain, Adirondack Park (New York, USA).",,Springer US,29,10,1830,1842,Ecotoxicology,NA,
3013628223,NSF-1735252,First,NA,1735252,10.1101/2020.03.27.012229,Repository,2020,3/29/20,2734324842,NA,0,NA,45,NA,10,1,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,bioRxiv,Quantifying myelin content in brain tissue using color spatial light interference microscopy (cSLIM),,Cold Spring Harbor Laboratory,NA,NA,,,bioRxiv,NA,
3013699154,NSF-1545399,First,NA,1545399,10.1016/J.FOODHYD.2020.105878,Journal,2020,9/1/20,168584722,NA,25,NA,45,NA,8,3,-0.003321523,-16.71366093,358,72.00388156,0,0,0,0,0,0,0,1,NA,NA,NA,Food Hydrocolloids,Nanochitin-stabilized pickering emulsions: Influence of nanochitin on lipid digestibility and vitamin bioaccessibility,,Elsevier,106,NA,105878,,Food Hydrocolloids,NA,
3013883356,NSF-1922687,First,NA,1922687,10.1088/1748-9326/AB82CD,Journal,2020,6/5/20,139338987,NA,2,NA,82,NA,2,1,-2.55E-05,-19.88361667,790,16.86145545,0,0,0,0,2,0,0,1,NA,NA,NA,Environmental Research Letters,Changes of crop failure risks in the United States associated with large-scale climate oscillations in the Atlantic and Pacific Oceans,,IOP Publishing,15,6,064035,,Environmental Research Letters,NA,
3013958317,NSF-1735040,First,NA,1735040,10.1175/BAMS-D-19-0348.1,Journal,2020,6/1/20,140302479,NA,9,NA,12,NA,30,15,-0.008333333,1336.318673,19,2245.035736,0,0,0,0,0,0,0,1,NA,NA,NA,Bulletin of the American Meteorological Society,Detection Uncertainty Matters for Understanding Atmospheric Rivers,,American Meteorological Society,101,6,,,Bulletin of the American Meteorological Society,NA,
3014230644,NSF-1632965,First,NA,1632965,10.1111/BJET.12936,Journal,2020,11/1/20,110346167,NA,5,NA,21,NA,2,NA,0.00036846,-5.077705942,171,8.198915917,0,0,0,0,0,0,0,1,NA,NA,NA,British Journal of Educational Technology,Virtual reality simulation‐based learning of teaching with alternative perspectives taking,,"John Wiley & Sons, Ltd",51,6,2544,2557,British Journal of Educational Technology,NA,
3014235025,NSF-1545287,Crossref,NA,1545287,10.1145/3371382.3380739,Conference,2020,3/23/20,NA,1129075963,8,NA,55,NA,4,1,0.000190998,NA,NA,NA,NA,NA,0,0,1,0,0,1,NA,NA,NA,NA,Four Years in Review: Statistical Practices of Likert Scales in Human-Robot Interaction Studies,HRI (Companion),ACM,NA,NA,43,52,human robot interaction,3014235025,
3014308356,NSF-1425989,Crossref,NA,1425989,10.5194/TC-15-31-2021,Journal,2021,1/5/21,169796457,NA,1,NA,64,NA,6,4,-3.43E-05,3.164273808,311,223.7257519,0,0,0,0,1,0,0,3,NA,NA,NA,The Cryosphere,Evaluation of sea-ice thickness from four reanalyses in the Antarctic Weddell Sea,,Copernicus GmbH,15,1,31,47,The Cryosphere,NA,
3014341730,NSF-1069004,Crossref,NA,1069004,10.1002/MRC.5022,Journal,2020,4/7/20,112856106,NA,4,NA,19,NA,4,1,0,-15.34287886,91,11.72130816,0,0,0,0,5,0,0,1,NA,NA,NA,Magnetic Resonance in Chemistry,Low-field 1 H NMR spectroscopy: Factors impacting signal-to-noise ratio and experimental time in the context of mixed microstructure polyisoprenes.,,"John Wiley & Sons, Ltd",58,12,1168,1176,Magnetic Resonance in Chemistry,NA,
3014432232,NSF-1734999,First,NA,1734999,10.1093/CONPHYS/COAA016,Journal,2020,4/4/20,2734435911,NA,13,NA,213,NA,27,22,-0.00010207,-7.382352821,4975,27.90271543,0,0,0,0,56,0,0,3,NA,NA,NA,Conservation Physiology,"Reframing conservation physiology to be more inclusive, integrative, relevant and forward-looking: reflections and a horizon scan.",,Oxford University Press,8,1,1,19,Conservation Physiology,NA,
3014473545,NSF-1922560,First,NA,1922560,10.1016/J.CBPC.2020.108759,Journal,2020,7/1/20,76695604,NA,2,NA,34,NA,7,2,0.000164352,-12.46409806,331,55.94923578,0,0,0,0,0,0,0,1,NA,NA,NA,Comparative Biochemistry and Physiology C-toxicology & Pharmacology,Mitochondrial response and resilience to anthropogenic chemicals during embryonic development.,,Elsevier,233,NA,108759,,Comparative Biochemistry and Physiology C-toxicology & Pharmacology,NA,
3014535499,NSF-1735362,First,NA,1735362,10.3897/NEOBIOTA.55.38981,,2020,3/4/20,NA,NA,1,NA,40,NA,15,12,-0.000138351,NA,NA,NA,NA,NA,0,0,30,0,0,1,NA,NA,NA,NA,The impact is in the details: evaluating a standardized protocol and scale for determining non-native insect impact,,Pensoft Publishers,55,NA,61,83,NeoBiota,NA,
3014745036,NSF-1449785,First,NA,1449785,10.1039/D0NA00124D,,2020,6/17/20,NA,NA,6,NA,47,NA,6,1,-0.000138985,NA,NA,NA,NA,NA,0,0,1,0,0,1,NA,NA,NA,NA,Oriented attachment mechanism of triangular Ag nanoplates: A molecular dynamics study,,Royal Society of Chemistry,2,6,2265,2270,Nanoscale Advances,NA,
3014870485,NSF-1954946,Second,0.077867826,1954946,10.13023/ETD.2020.068,,2020,1/1/20,NA,NA,0,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,A Personalized Approach to Professional Development Through a Community of Practice,,,NA,NA,,,,NA,
